Headline,Timestamp,URL,isSarcastic
"Girl, 7, killed by minibus at Sengkang condo was waiting for her school bus with helper","Feb 20, 2025, 3:10 PM",https://www.straitstimes.com/singapore/courts-crime/girl-7-killed-by-minibus-at-sengkang-condo-was-waiting-for-her-school-bus-with-helper,0
Nearly 10 years’ jail for woman who committed cheating linked to over $5.7m of mostly crypto funds,"Feb 20, 2025, 3:10 PM",https://www.straitstimes.com/singapore/courts-crime/nearly-10-years-jail-for-woman-who-committed-cheating-linked-to-over-5-7m-of-mostly-crypto-funds,0
"Ex-group CEO of Apollo Aquaculture accused of using $450,000 bribe to pay for condo","Feb 20, 2025, 11:00 AM",https://www.straitstimes.com/singapore/courts-crime/former-group-ceo-of-apollo-aquaculture-allegedly-took-450k-bribe-to-pay-for-condo,0
"Parquet company founder gets more prison time for cheating banks, supplier also jailed","Feb 19, 2025, 10:00 PM",https://www.straitstimes.com/singapore/courts-crime/founder-of-parquet-company-gets-more-prison-time-for-cheating-banks-supplier-also-jailed,0
Security officer found guilty of using criminal force on delivery rider in parking dispute,"Feb 19, 2025, 8:20 PM",https://www.straitstimes.com/singapore/courts-crime/security-officer-75-found-guilty-of-using-criminal-force-on-delivery-rider-in-parking-dispute,0
Former manager at DBS Bank admits cheating 4 clients of $348k in total,"Feb 19, 2025, 6:55 PM",https://www.straitstimes.com/singapore/courts-crime/former-manager-at-dbs-bank-admits-cheating-4-clients-of-348k-in-total,0
Jail for man who misappropriated $404k and lost more than $800k to gambling,"Feb 19, 2025, 1:30 PM",https://www.straitstimes.com/singapore/courts-crime/nearly-3-years-jail-for-man-who-misappropriated-404k-and-lost-more-than-800k-after-gambling,0
"Teen Carousell scammer admits to cheating offences, impregnating underage girl","Feb 18, 2025, 6:23 PM",https://www.straitstimes.com/singapore/courts-crime/teen-carousell-scammer-admits-to-cheating-offences-impregnating-underage-girl,0
Ex-employee of SIA Engineering Company gets 9 months’ jail for cheating,"Feb 18, 2025, 5:53 PM",https://www.straitstimes.com/singapore/courts-crime/ex-employee-of-sia-engineering-company-gets-9-months-jail-for-cheating,0
Ex-director at zoo admits obtaining over $2.4m in bribes and awarding jobs to firms in exchange,"Feb 18, 2025, 5:10 PM",https://www.straitstimes.com/singapore/courts-crime/ex-director-at-zoo-admits-obtaining-over-2-4m-in-bribes-and-awarding-jobs-to-firms-in-exchange,0
Jail for man who worked with others to give $90k in bribes to then assistant director at NLB,"Feb 18, 2025, 1:40 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-man-who-worked-with-others-to-give-90k-in-bribes-to-then-assistant-director-at-nlb,0
WP leaders kept prior knowledge of former MP’s lie from party members: Judge,"Feb 17, 2025, 11:27 PM",https://www.straitstimes.com/singapore/courts-crime/wp-leaders-kept-prior-knowledge-of-former-mps-lie-from-party-members-judge,0
Pritam Singh found guilty: Five key points from the verdict,"Feb 17, 2025, 10:45 PM",https://www.straitstimes.com/singapore/courts-crime/pritam-singh-found-guilty-five-key-points-from-the-verdict,0
Over $1.2m lost to credit card phishing and mobile wallet scams from Oct to Dec 2024,"Feb 17, 2025, 10:25 PM",https://www.straitstimes.com/singapore/courts-crime/over-1-2m-lost-to-credit-card-phishing-and-mobile-wallet-scams-from-oct-to-dec-2024,0
AGC urges public to avoid ‘baseless claims’ against judiciary after WP chief Pritam Singh’s conviction,"Feb 17, 2025, 9:09 PM",https://www.straitstimes.com/singapore/courts-crime/agc-urges-public-to-avoid-baseless-claims-against-judiciary-after-wp-chief-pritam-singhs-conviction,0
Man charged over allegedly using baseball bat to hit police inspector’s head,"Feb 17, 2025, 7:35 PM",https://www.straitstimes.com/singapore/courts-crime/man-charged-after-he-allegedly-use-baseball-bat-to-hit-cops-head,0
Jail for man who used corrupt help from mosque officer to win $223k in contracts for his firm,"Feb 17, 2025, 7:00 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-man-who-got-corrupt-help-from-mosque-officer-to-win-223k-in-contracts-for-his-firm,0
"Pritam says he will stand in general election, will appeal against his sentence","Feb 17, 2025, 5:25 PM",https://www.straitstimes.com/singapore/courts-crime/pritam-singh-says-he-will-stand-in-the-general-election-is-appealing-against-his-sentence,0
"18 arrested, 25 under probe in islandwide crackdown on money mule scams","Feb 17, 2025, 5:06 PM",https://www.straitstimes.com/singapore/courts-crime/18-arrested-25-probed-in-island-wide-crackdown-on-money-mule-scams,0
"Jail, fine for Lim Tean after practising as a lawyer without valid certificate in 2021","Feb 17, 2025, 4:15 PM",https://www.straitstimes.com/singapore/courts-crime/jail-fine-for-lim-tean-after-practising-as-a-lawyer-without-valid-certificate-in-2021,0
Jail for man involved in scheme linked to bogus sales transactions of over $240m,"Feb 17, 2025, 1:05 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-man-involved-in-scheme-linked-to-bogus-sales-transactions-of-over-240m,0
"WP chief Pritam Singh fined $7,000 for each of two charges after conviction for lying to committee","Feb 17, 2025, 12:07 PM",https://www.straitstimes.com/singapore/courts-crime/wp-chief-pritam-singh-fined-7000-for-each-of-two-charges-after-conviction-for-lying-to-committee,0
Recap: Pritam Singh plans to appeal after being found guilty of lying to parliamentary committee,"Feb 17, 2025, 8:16 AM",https://www.straitstimes.com/singapore/courts-crime/live-pritam-singh-awaits-verdict-in-trial-over-alleged-lies-to-parliament,0
Man arrested for allegedly attacking and injuring police officer in Whampoa,"Feb 16, 2025, 9:05 PM",https://www.straitstimes.com/singapore/courts-crime/man-arrested-for-allegedly-attacking-and-injuring-police-officer-in-whampoa,0
"X subsidiary sues US media watchdog in S’pore after lawsuits in US, Ireland","Feb 16, 2025, 5:53 PM",https://www.straitstimes.com/singapore/courts-crime/x-subsidiary-sues-american-media-watchdog-in-singapore-following-lawsuits-in-us-ireland,0
"Resurgence of fake sites, posts on govt payouts that phish for victims’ bank details: Police","Feb 14, 2025, 11:10 PM",https://www.straitstimes.com/singapore/courts-crime/resurgence-of-fake-sites-posts-on-govt-payouts-that-phish-for-victims-bank-details-police,0
Woman acquitted of maid abuse after High Court finds inconsistencies weakened helpers’ evidence,"Feb 14, 2025, 7:55 PM",https://www.straitstimes.com/singapore/courts-crime/woman-acquitted-of-maid-abuse-after-high-court-finds-inconsistencies-weakened-helpers-evidence,0
"Jail for man who recruited money mules for scam syndicate, over $3m in ill-gotten gains involved","Feb 14, 2025, 5:50 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-man-who-recruited-money-mules-for-scam-syndicate-over-3m-in-ill-gotten-gains-involved,0
Orchard Road fatal brawl: 5 men admit to raining blows on ex-bouncer,"Feb 14, 2025, 3:55 PM",https://www.straitstimes.com/singapore/courts-crime/orchard-road-fatal-brawl-5-men-admit-to-raining-blows-on-ex-bouncer,0
Jail for man who called for then President Halimah’s death and threatened to stab judge,"Feb 14, 2025, 1:55 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-man-who-called-for-then-president-halimahs-death-and-threatened-to-stab-judge,0
"2 women charged over cheating offences involving $100k in govt support, subsidies for IT firm","Feb 14, 2025, 11:05 AM",https://www.straitstimes.com/singapore/courts-crime/2-women-charged-with-cheating-offences-over-100k-in-govt-support-subsidies-for-it-firm,0
Ex-Cheers worker jailed for harassment after recording video of his dispute with cop,"Feb 13, 2025, 6:53 PM",https://www.straitstimes.com/singapore/courts-crime/ex-cheers-worker-jailed-for-harassment-after-recording-video-of-his-dispute-with-cop,0
"Jail for retiree who shoved 90-year-old man with dementia, causing fatal head injury","Feb 13, 2025, 2:45 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-retiree-who-shoved-90-year-old-man-with-dementia-causing-fatal-head-injury,0
Man raped then girlfriend’s daughter; sex abuse led teen to drop out from school,"Feb 13, 2025, 2:22 PM",https://www.straitstimes.com/singapore/courts-crime/man-raped-then-girlfriends-daughter-sex-abuse-led-teen-to-drop-out-from-school,0
Jail for man who helped others illegally access bank accounts that received over $1.9m in transfers,"Feb 13, 2025, 1:38 PM",https://www.straitstimes.com/singapore/courts-crime/6-months-jail-for-man-who-helped-others-illegally-access-bank-accounts-for-1-9m-transfers,0
"Man who drove into Sin Ming pre-school fined, disqualified from driving for 6 months","Feb 12, 2025, 6:30 PM",https://www.straitstimes.com/singapore/courts-crime/man-who-drove-into-sin-ming-pre-school-fined-disqualified-from-driving-for-6-months,0
Maid who repeatedly pinched autistic toddler under her care gets 23 days’ jail,"Feb 12, 2025, 5:50 PM",https://www.straitstimes.com/singapore/courts-crime/maid-who-pinched-autistic-toddler-under-her-care-gets-23-days-jail,0
Youth injured in attack lied to cop about his identity as he had failed to report for NS enlistment,"Feb 12, 2025, 2:00 PM",https://www.straitstimes.com/singapore/courts-crime/youth-injured-in-attack-lied-to-cop-about-his-identity-as-he-had-failed-to-report-for-ns-enlistment,0
Man charged with cheating after allegedly using tampered stolen credit cards to buy luxury goods,"Feb 12, 2025, 12:50 PM",https://www.straitstimes.com/singapore/courts-crime/man-charged-with-cheating-after-allegedly-using-tampered-stolen-credit-cards-to-buy-luxury-goods,0
Cyclist dies after accident with car in Tampines; driver arrested,"Feb 11, 2025, 11:45 PM",https://www.straitstimes.com/singapore/courts-crime/cyclist-dies-after-accident-with-car-in-tampines-driver-arrested,0
Two-year recidivism rate for drug inmates highest since 2015,"Feb 11, 2025, 7:35 PM",https://www.straitstimes.com/singapore/courts-crime/two-year-recidivism-rate-for-drug-inmates-highest-since-2015,0
Mother found dead with baby at HDB block likely had undiagnosed postpartum depression: Coroner,"Feb 11, 2025, 7:13 PM",https://www.straitstimes.com/singapore/courts-crime/mother-found-dead-with-baby-at-hdb-block-likely-had-undiagnosed-postpartum-depression-coroner,0
"Woman who fell while on double-decker bus loses lawsuit against SBS Transit, driver","Feb 11, 2025, 5:25 PM",https://www.straitstimes.com/singapore/courts-crime/woman-who-fell-on-double-decker-bus-loses-lawsuit-against-sbs-transit-driver,0
Jail for domestic helper who repeatedly abused elderly man with dementia,"Feb 11, 2025, 3:40 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-domestic-helper-who-repeatedly-abused-elderly-man-with-dementia,0
Prosecution appeals against sentence of man who killed cats by throwing them off HDB blocks,"Feb 11, 2025, 12:55 PM",https://www.straitstimes.com/singapore/courts-crime/prosecution-appeals-against-sentence-of-man-who-killed-cats-by-throwing-them-off-hdb-blocks,0
District Judge Soh Tze Bian leaves his position,"Feb 11, 2025, 12:42 PM",https://www.straitstimes.com/singapore/courts-crime/district-judge-soh-tze-bian-leaves-his-position,0
"4 weeks’ jail for woman who hit neighbour with mop, threatened to kill husband in his sleep","Feb 11, 2025, 11:10 AM",https://www.straitstimes.com/singapore/courts-crime/4-weeks-jail-for-woman-who-hit-neighbour-with-mop-threatened-to-kill-husband-in-his-sleep,0
16 months’ jail for man who burned son with heated spoon and fractured daughter’s collarbone,"Feb 11, 2025, 11:08 AM",https://www.straitstimes.com/singapore/courts-crime/16-months-jail-for-man-who-burnt-son-with-heated-spoon-and-fractured-daughters-collarbone,0
MFA director-general loses appeal against jail term for lying over attempted misuse of diplomatic bags,"Feb 10, 2025, 1:40 PM",https://www.straitstimes.com/singapore/courts-crime/mfa-director-general-loses-appeal-against-jail-term-for-lying-over-attempted-misuse-of-diplomatic,0
"Jail, caning for man found with over 8,000 videos, images containing child sexual abuse materials","Feb 10, 2025, 1:30 PM",https://www.straitstimes.com/singapore/courts-crime/jail-caning-for-man-found-with-over-8000-videos-and-images-containing-child-sexual-abuse-materials,0
4 charges for man allegedly linked to the laundering of over $1m in scam proceeds,"Feb 10, 2025, 1:05 PM",https://www.straitstimes.com/singapore/courts-crime/4-charges-for-man-allegedly-linked-to-the-laundering-of-over-1m-in-scam-proceeds,0
Man arrested for his alleged involvement in series of job scams,"Feb 7, 2025, 6:02 PM",https://www.straitstimes.com/singapore/courts-crime/man-arrested-for-his-alleged-involvement-in-series-of-job-scams,0
Police superintendent charged after he allegedly consumed alcohol and drove in dangerous manner,"Feb 7, 2025, 1:10 PM",https://www.straitstimes.com/singapore/courts-crime/police-superintendent-charged-after-he-allegedly-consumed-alcohol-and-drove-in-dangerous-manner,0
14 months’ jail for man who killed cats by throwing them off HDB blocks,"Feb 7, 2025, 12:50 PM",https://www.straitstimes.com/singapore/courts-crime/14-months-jail-for-man-who-killed-cats-by-throwing-them-off-hdb-blocks,0
"Raymond Ng, spouse of anti-vaccine group founder, handed 12 cheating charges","Feb 7, 2025, 11:31 AM",https://www.straitstimes.com/singapore/courts-crime/raymond-ng-spouse-of-anti-vax-group-founder-handed-12-cheating-charges-linked-to-vending-machines,0
"Family of Kovan double murder victims, employee find some closure after 12 years","Feb 6, 2025, 8:00 PM",https://www.straitstimes.com/singapore/courts-crime/now-i-can-finally-let-it-go-employee-relatives-of-kovan-double-murder-victims-find-some-closure,0
"Maid jailed for biting, pinching 11-month-old baby out of frustration as he refused to sleep","Feb 6, 2025, 6:39 PM",https://www.straitstimes.com/singapore/courts-crime/maid-jailed-for-biting-pinching-11-month-old-baby-out-of-frustration-that-he-wasnt-sleeping,0
Doctor accused of two counts of voyeurism has resigned: Sengkang General Hospital,"Feb 6, 2025, 5:43 PM",https://www.straitstimes.com/singapore/courts-crime/doctor-accused-of-two-counts-of-voyeurism-has-resigned-sengkang-general-hospital,0
Taylor Swift concert ticket scam: Woman jailed 36 months for cheating victims of more than $110k,"Feb 6, 2025, 5:00 PM",https://www.straitstimes.com/singapore/courts-crime/taylor-swift-concert-ticket-scam-woman-jailed-36-months-over-cheating-victims-of-more-than-110k,0
Jail for insurance agency director who pocketed clients’ money again after getting caught once,"Feb 6, 2025, 4:50 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-insurance-agency-director-who-pocketed-clients-money-again-after-getting-caught-once,0
"Man charged with stealing over $1,000 on Scoot flight from Jeju to Singapore","Feb 6, 2025, 11:30 AM",https://www.straitstimes.com/singapore/courts-crime/man-charged-with-stealing-over-1k-on-a-scoot-flight-from-jeju-to-singapore,0
Ex-security officers jailed for taking photos with loaded gun at Woodlands Checkpoint,"Feb 5, 2025, 6:40 PM",https://www.straitstimes.com/singapore/courts-crime/ex-security-officers-jailed-for-taking-photos-with-loaded-gun-at-woodlands-checkpoint,0
"Man fined $4,000 over forging grandfather’s death certificate to get compassionate leave","Feb 5, 2025, 5:10 PM",https://www.straitstimes.com/singapore/courts-crime/man-fined-4000-over-forging-death-certificate-for-grandfather-to-get-compassionate-leave,0
"Jail, caning for man who molested stepdaughter, then 12, on four occasions","Feb 5, 2025, 3:50 PM",https://www.straitstimes.com/singapore/courts-crime/jail-caning-for-man-who-molested-stepdaughter-12-on-multiple-occasions,0
Psychiatrist Ang Yong Guan suspended for overprescribing medication to patient who later died,"Feb 5, 2025, 3:45 PM",https://www.straitstimes.com/singapore/courts-crime/psychiatrist-ang-yong-guan-suspended-for-3-years-for-overprescribing-medication-to-patient-who-later,0
"Jail for man who claimed to develop AI investment software, cheated 14 victims of over $122k","Feb 5, 2025, 2:00 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-scammer-who-claimed-to-develop-ai-investment-software-and-cheated-14-victims-of-over-122k,0
"Rapper’s appeal dismissed, starts jail term for trying to promote ill will between groups","Feb 5, 2025, 11:45 AM",https://www.straitstimes.com/singapore/courts-crime/rapper-starts-jail-term-for-trying-to-promote-ill-will-between-groups-after-appeal-dismissed,0
S’pore hangs ex-cop found guilty of 2013 Kovan double murder,"Feb 5, 2025, 9:27 AM",https://www.straitstimes.com/singapore/courts-crime/singapore-executes-ex-cop-found-guilty-of-kovan-double-murder,0
"Woman sues gynae over childbirth injury that impacted marital, social, professional life","Feb 4, 2025, 8:05 PM",https://www.straitstimes.com/singapore/courts-crime/woman-sues-gynae-over-childbirth-injury-that-impacted-marital-social-professional-life,0
"Jail for man who attacked victim with baseball bat, fled to Malaysia by hiding in car boot","Feb 4, 2025, 5:05 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-man-who-attacked-victim-with-baseball-bat-fled-to-malaysia-by-hiding-in-car-boot,0
Man admits having sexually explicit videos of children; one girl appeared as young as 5,"Feb 4, 2025, 4:50 PM",https://www.straitstimes.com/singapore/courts-crime/man-admits-being-in-possession-of-multiple-sexually-explicit-videos-of-children,0
Man accused of killing cat allegedly stabbed four more in Toa Payoh,"Feb 4, 2025, 3:55 PM",https://www.straitstimes.com/singapore/courts-crime/man-accused-of-killing-cat-allegedly-stabbed-four-more-in-toa-payoh,0
"Man, 20, pleads guilty to performing sexual acts on 12-year-old girlfriend when he was a teen","Feb 4, 2025, 1:15 PM",https://www.straitstimes.com/singapore/courts-crime/man-20-pleads-guilty-to-performing-sexual-acts-on-12-year-old-girlfriend-when-he-was-a-teen,0
"Jail for man for giving over $4,000 in bribes via CPF contributions to then Sats officer","Feb 4, 2025, 1:05 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-man-for-giving-over-4000-in-bribes-via-cpf-contributions-to-sats-officer,0
Ex-Mendaki manager charged after he allegedly tried to obtain laptop worth over $1k as bribe,"Feb 4, 2025, 11:00 AM",https://www.straitstimes.com/singapore/courts-crime/ex-mendaki-manager-charged-after-he-allegedly-tried-to-obtain-laptop-worth-over-1k-as-bribe,0
Jail for drug abuser who had sex with underage girlfriend and smoked meth with her,"Feb 3, 2025, 8:52 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-drug-abuser-who-had-sex-with-underage-girlfriend-and-smoked-meth-with-her,0
"Former Ninja Van driver who delivered meth to POPStation locker gets jail, caning","Feb 3, 2025, 6:50 PM",https://www.straitstimes.com/singapore/courts-crime/former-ninja-van-driver-who-delivered-meth-to-popstation-locker-gets-jail-caning,0
"Wang Shuiming, convict in S’pore’s $3b money laundering case, arrested in Montenegro: Reports","Feb 3, 2025, 4:53 PM",https://www.straitstimes.com/singapore/courts-crime/wang-shuiming-convict-in-spores-3b-money-laundering-case-arrested-in-montenegro-reports,0
Woman fined in 2022 for harassing neighbour pleads guilty to unrelated act of mischief,"Feb 3, 2025, 1:15 PM",https://www.straitstimes.com/singapore/courts-crime/woman-fined-in-2022-for-harassing-neighbour-pleads-guilty-to-unrelated-act-of-mischief,0
Activist Jolovan Wham faces 5 charges over taking part in illegal vigils for death row inmates,"Feb 3, 2025, 11:25 AM",https://www.straitstimes.com/singapore/courts-crime/activist-jolovan-wham-handed-5-charges-for-taking-part-in-public-assemblies-without-permit,0
Woman who stole $5.7m worth of crypto gets 6 weeks’ jail for disobeying civil court order,"Feb 3, 2025, 5:00 AM",https://www.straitstimes.com/singapore/courts-crime/woman-who-stole-5-7m-worth-of-crypto-gets-6-weeks-jail-for-disobeying-civil-court-order,0
Shell oil heist: Jail for man whose offence prevented police from accessing crucial evidence,"Jan 31, 2025, 7:10 PM",https://www.straitstimes.com/singapore/courts-crime/shell-oil-heist-jail-for-man-whose-offence-prevented-police-from-accessing-evidence,0
Two men accused of loan shark harassment in Towner Road taken back to crime scene,"Jan 31, 2025, 1:40 PM",https://www.straitstimes.com/singapore/courts-crime/two-men-accused-of-loanshark-harassment-at-towner-road-brought-back-to-scene-of-crime,0
‘We were scared to lose our jobs’: Nee Soon East estate cleaners who gave manager kickbacks,"Jan 31, 2025, 5:00 AM",https://www.straitstimes.com/singapore/courts-crime/we-were-scared-to-lose-our-jobs-nee-soon-east-estate-cleaners-who-gave-manager-kickbacks,0
EPL lawyer ‘blown away’ seeing illegal streaming boxes on sale at Sim Lim Square,"Jan 30, 2025, 12:00 PM",https://www.straitstimes.com/singapore/courts-crime/top-epl-lawyer-blown-away-seeing-illegal-streaming-boxes-sold-openly-at-sim-lim-square-in-2017,0
Man admits sexually abusing 11-year-old daughter,"Jan 28, 2025, 5:55 PM",https://www.straitstimes.com/singapore/courts-crime/man-admits-sexually-abusing-underage-daughter,0
Ex-employee of SIA Engineering Company admits to cheating charges involving over $96k,"Jan 28, 2025, 4:00 PM",https://www.straitstimes.com/singapore/courts-crime/ex-employee-of-sia-engineering-company-admits-to-cheating-charges-involving-over-96k,0
Antique seller admits pocketing money after selling collector’s vase,"Jan 28, 2025, 3:45 PM",https://www.straitstimes.com/singapore/courts-crime/antique-seller-admits-pocketing-money-after-selling-collectors-vase,0
Final charge withdrawn for man who duped 3 contractors over fire safety certification,"Jan 28, 2025, 1:15 PM",https://www.straitstimes.com/singapore/courts-crime/final-charge-withdrawn-for-man-who-duped-3-contractors-over-fire-safety-certification,0
"Jail for man who ordered extra steel bars for firm, sold them to scrap dealer to pocket over $200k","Jan 27, 2025, 2:30 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-man-who-ordered-extra-steel-bars-for-firm-sold-them-to-scrap-dealer-to-pocket-over-200k,0
‘We don’t want vengeance’: Mum of teen killed in Joo Chiat accident hopes driver won’t be charged,"Jan 27, 2025, 2:03 PM",https://www.straitstimes.com/singapore/courts-crime/we-dont-want-vengeance-mother-of-teen-killed-in-joo-chiat-accident-hopes-no-charges-for-driver,0
"Dorm security officer gets jail, fine for soliciting $500 bribe from two foreign workers","Jan 27, 2025, 1:11 PM",https://www.straitstimes.com/singapore/courts-crime/dorm-security-officer-gets-jail-fine-for-soliciting-500-bribe-from-two-foreign-workers,0
70-year-old man who banged on woman’s door with hammer charged with criminal intimidation,"Jan 27, 2025, 12:55 PM",https://www.straitstimes.com/singapore/courts-crime/70-year-old-man-charged-for-criminal-intimidation-while-out-on-remission-for-drug-offence,0
"CNB officer allegedly misappropriated nearly $1,400 cash from 3 men","Jan 27, 2025, 12:00 PM",https://www.straitstimes.com/singapore/courts-crime/cnb-officer-allegedly-misappropriated-nearly-1-4k-cash-from-3-men,0
Man arrested for banging on woman’s door with hammer,"Jan 26, 2025, 11:21 PM",https://www.straitstimes.com/singapore/courts-crime/man-arrested-for-banging-on-womans-door-with-hammer,0
Jail for ex-IMH staff nurse who accessed details of female patient he found attractive,"Jan 24, 2025, 9:15 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-ex-imh-staff-nurse-who-accessed-details-of-female-patient-he-found-attractive,0
CPIB arrests man over corruption case in Indonesia; suspect says he has diplomatic passport,"Jan 24, 2025, 7:05 PM",https://www.straitstimes.com/singapore/courts-crime/cpib-arrests-man-over-alleged-corruption-case-in-indonesia-suspect-says-he-has-diplomatic-passport,0
Lawyer faces drink driving charge,"Jan 24, 2025, 5:30 PM",https://www.straitstimes.com/singapore/courts-crime/lawyer-faces-drink-driving-charge,0
$24k fine for company director who hired 11 foreign workers without work passes,"Jan 24, 2025, 5:20 PM",https://www.straitstimes.com/singapore/courts-crime/24k-fine-for-firm-director-who-employed-11-foreign-workers-without-work-passes,0
"Cop allegedly misappropriated cash totalling nearly $2k, took part in illegal gambling activities","Jan 24, 2025, 3:25 PM",https://www.straitstimes.com/singapore/courts-crime/cop-allegedly-misappropriated-cash-totalling-nearly-2k-on-separate-occasions,0
Man who raped domestic helper gets 19½ years’ jail,"Jan 24, 2025, 2:32 PM",https://www.straitstimes.com/singapore/courts-crime/man-who-raped-domestic-helper-gets-191-2-years-jail,0
Woman allegedly performed sex act in public while man said to have acted as lookout; both charged,"Jan 24, 2025, 1:55 PM",https://www.straitstimes.com/singapore/courts-crime/woman-allegedly-performed-sex-act-in-public-man-accused-of-acting-as-lookout,0
"Ex-TV personality charged with harassment, multiple sex offences against minor","Jan 24, 2025, 11:45 AM",https://www.straitstimes.com/singapore/courts-crime/ex-tv-personality-charged-with-harassment-multiple-sex-offences-against-minor,0
S’pore to work with Interpol member countries to track down assets of transnational criminals,"Jan 23, 2025, 6:22 PM",https://www.straitstimes.com/singapore/courts-crime/spore-to-work-with-interpol-member-countries-to-track-down-assets-of-transnational-criminals,0
"Married man who slashed, stabbed ex-lover’s new boyfriend pleads guilty to attempted murder","Jan 23, 2025, 5:35 PM",https://www.straitstimes.com/singapore/courts-crime/married-man-who-slashed-stabbed-ex-lovers-new-boyfriend-pleads-guilty-to-attempted-murder,0
"E-bike seller fined $7,000 for selling non-compliant devices which caused 2 fires","Jan 23, 2025, 4:55 PM",https://www.straitstimes.com/singapore/courts-crime/e-bike-seller-fined-7000-for-selling-non-compliant-devices-which-caused-2-fires,0
Jail for elderly man who posed as healer and sexually assaulted woman during sham ritual,"Jan 23, 2025, 4:45 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-elderly-man-who-posed-as-a-healer-and-sexually-assaulted-woman-during-sham-ritual,0
"Indonesian man charged over giving fake $10,000 bill to bank","Jan 23, 2025, 3:50 PM",https://www.straitstimes.com/singapore/courts-crime/indonesian-man-charged-over-giving-fake-10000-bill-to-bank,0
"Two charged with cheating charity, which awarded tender worth nearly $170k","Jan 23, 2025, 2:35 PM",https://www.straitstimes.com/singapore/courts-crime/two-charged-with-cheating-charity-which-awarded-tender-worth-nearly-170k,0
Teen killed in Joo Chiat accident only checked one side of traffic: TP officer at coroner’s inquiry,"Jan 23, 2025, 2:32 PM",https://www.straitstimes.com/singapore/courts-crime/teen-19-killed-in-joo-chiat-road-accident-only-checked-one-side-of-traffic-tp-officer,0
Jail for man who cheated firm of over $170k and gave woman $40k bribe,"Jan 23, 2025, 1:19 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-man-who-cheated-firm-of-over-170k-and-gave-woman-40k-bribe,0
Jail and driving ban for teen motorcyclist linked to LTA officer’s fatal crash,"Jan 23, 2025, 10:48 AM",https://www.straitstimes.com/singapore/courts-crime/jail-and-driving-ban-for-teen-linked-to-lta-officers-fatal-crash,0
$3b money laundering case: 2nd S’porean charged; allegedly committed forgery,"Jan 23, 2025, 10:09 AM",https://www.straitstimes.com/singapore/courts-crime/3b-money-laundering-case-second-sporean-charged-allegedly-committed-forgery-to-cheat-dbs,0
Jail for man who sent woman’s intimate video to Telegram group chat and online personality Kurt Tay,"Jan 22, 2025, 6:40 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-man-who-sent-womans-intimate-video-to-telegram-group-chat-and-online-personality-kurt-tay,0
"E-bike seller to be charged over non-compliant devices linked to fires in Hougang, Bukit Batok","Jan 22, 2025, 6:12 PM",https://www.straitstimes.com/singapore/courts-crime/e-bike-seller-to-be-charged-over-non-compliant-devices-linked-to-fires-in-hougang-bukit-batok,0
Probation for man with symptoms of depression who ill-treated young sons,"Jan 22, 2025, 4:30 PM",https://www.straitstimes.com/singapore/courts-crime/probation-for-man-with-symptoms-of-depression-who-ill-treated-sons-aged-2-and-7,0
"Jail for man who took over $500,000 in company funds to buy Rolex watch, Pokemon cards","Jan 22, 2025, 2:15 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-man-who-took-over-500k-in-company-funds-to-buy-rolex-watch-pokemon-cards,0
Man on trial for raping wife; first such case since S’pore repealed marital immunity for rape,"Jan 22, 2025, 1:35 PM",https://www.straitstimes.com/singapore/courts-crime/man-who-lived-apart-from-wife-on-trial-for-raping-her-at-his-place,0
Three men accused of graft; two were then working for Huawei and MOH-linked agency,"Jan 22, 2025, 1:23 PM",https://www.straitstimes.com/singapore/courts-crime/three-men-accused-of-graft-two-were-then-working-for-huawei-and-moh-linked-agency,0
Neurosurgeon who breached patient data loses wrongful dismissal suit against SingHealth,"Jan 21, 2025, 5:35 PM",https://www.straitstimes.com/singapore/courts-crime/neurosurgeon-who-breached-patient-data-loses-wrongful-dismissal-suit-against-singhealth,0
"Jail for maid who hit and punched one-year-old boy, lied to parents that he fell","Jan 21, 2025, 4:20 PM",https://www.straitstimes.com/singapore/courts-crime/jail-for-maid-who-hit-and-punched-one-year-old-boy-lied-to-parents-that-he-fell,0
Teen admits arming himself with knife in attempt to rob man of $81k,"Jan 21, 2025, 3:40 PM",https://www.straitstimes.com/singapore/courts-crime/teen-admits-arming-himself-with-knife-in-robbery-attempt-involving-81k,0
